Source,Target,Weight
Baselios Cleemis,Ángel Sixto Rossi SJ,2
Baselios Cleemis,Luis José Rueda Aparicio,2
Baselios Cleemis,Grzegorz Ryś,2
Baselios Cleemis,Stephen Ameyu Martin Mulla,2
Baselios Cleemis,José Cobo Cano,2
Baselios Cleemis,Protase Rugambwa,2
Baselios Cleemis,Sebastian Francis,2
Baselios Cleemis,Stephen Chow Sau-yan SJ,3
Baselios Cleemis,François-Xavier Bustillo OFMConv,2
Baselios Cleemis,Américo Aguiar,2
Baselios Cleemis,Carlos Castillo Mattasoglio,1
Baselios Cleemis,Vicente Bokalic Iglic CM,1
Baselios Cleemis,Luis Cabrera Herrera OFM,2
Baselios Cleemis,Fernando Chomalí Garib,2
Baselios Cleemis,Tarcisio Isao Kikuchi SVD,3
Baselios Cleemis,Pablo Virgilio David,3
Baselios Cleemis,Ladislav Nemet SVD,2
Baselios Cleemis,Jaime Spengler OFM,2
Baselios Cleemis,Ignace Bessi Dogbo,2
Baselios Cleemis,Jean-Paul Vesco OP,2
Baselios Cleemis,Dominique Mathieu OFMConv,3
Baselios Cleemis,Roberto Repole,2
Baselios Cleemis,Baldassare Reina,2
Baselios Cleemis,Frank Leo,2
Baselios Cleemis,Mykola Bychok CSsR,2
Baselios Cleemis,Domenico Battaglia,2
Baselios Cleemis,Dominique Mamberti,1
Baselios Cleemis,Mario Zenari,1
Baselios Cleemis,Kevin Farrell,1
Baselios Cleemis,Konrad Krajewski,2
Baselios Cleemis,José Tolentino de Mendonça,2
Baselios Cleemis,Michael Czerny SJ,1
Baselios Cleemis,Mario Grech,2
Baselios Cleemis,Marcello Semeraro,1
Baselios Cleemis,Mauro Gambetti OFMConv,2
Baselios Cleemis,Arthur Roche,1
Baselios Cleemis,Lazarus You Heung-sik,2
Baselios Cleemis,Claudio Gugerotti,2
Baselios Cleemis,Víctor Manuel Fernández,2
Baselios Cleemis,Emil Paul Tscherrig,1
Baselios Cleemis,Christophe Pierre,1
Baselios Cleemis,Ángel Fernández Artime SDB,2
Baselios Cleemis,Rolandas Makrickas,2
Baselios Cleemis,Timothy Radcliffe OP,1
Baselios Cleemis,Fabio Baggio CS,2
Baselios Cleemis,George Koovakad,4
Gerhard Ludwig Müller,Vincent Nichols,3
Gerhard Ludwig Müller,Leopoldo Brenes,2
Gerhard Ludwig Müller,Gérald Lacroix ISPX,3
Gerhard Ludwig Müller,Jean-Pierre Kutwa,2
Gerhard Ludwig Müller,Orani João Tempesta OCist,2
Gerhard Ludwig Müller,Mario Aurelio Poli,2
Gerhard Ludwig Müller,Philippe Ouédraogo,2
Gerhard Ludwig Müller,Chibly Langlois,3
Gerhard Ludwig Müller,Manuel Clemente,2
Gerhard Ludwig Müller,Berhaneyesus Demerew Souraphiel CM,1
Gerhard Ludwig Müller,John Dew,1
Gerhard Ludwig Müller,Charles Maung Bo SDB,1
Gerhard Ludwig Müller,Kriengsak Kovitvanit,1
Gerhard Ludwig Müller,Francesco Montenegro,2
Gerhard Ludwig Müller,Daniel Sturla SDB,2
Gerhard Ludwig Müller,Arlindo Gomes Furtado,1
Gerhard Ludwig Müller,Soane Patita Paini Mafi,2
Gerhard Ludwig Müller,Dieudonné Nzapalainga CSSp,2
Gerhard Ludwig Müller,Carlos Osoro Sierra,2
Gerhard Ludwig Müller,Sérgio da Rocha,2
Gerhard Ludwig Müller,Blase J. Cupich,1
Gerhard Ludwig Müller,Jozef De Kesel,2
Gerhard Ludwig Müller,Carlos Aguiar Retes,1
Gerhard Ludwig Müller,John Ribat MSC,2
Gerhard Ludwig Müller,Joseph W. Tobin CSsR,1
Gerhard Ludwig Müller,Juan José Omella,2
Gerhard Ludwig Müller,Anders Arborelius OCD,2
Gerhard Ludwig Müller,Angelo De Donatis,2
Gerhard Ludwig Müller,Joseph Coutts,1
Gerhard Ludwig Müller,António Marto,2
Gerhard Ludwig Müller,Désiré Tsarahazana,1
Gerhard Ludwig Müller,Giuseppe Petrocchi,2
Gerhard Ludwig Müller,Thomas Aquino Manyo Maeda,1
Gerhard Ludwig Müller,Ignatius Suharyo Hardjoatmodjo,1
Gerhard Ludwig Müller,Juan García Rodríguez,1
Gerhard Ludwig Müller,Fridolin Ambongo Besungu OFMCap,2
Gerhard Ludwig Müller,Jean-Claude Hollerich SJ,3
Gerhard Ludwig Müller,Álvaro Leonel Ramazzini Imeri,1
Gerhard Ludwig Müller,Matteo Zuppi,3
Gerhard Ludwig Müller,Cristóbal López Romero SDB,1
Gerhard Ludwig Müller,Antoine Kambanda,2
Gerhard Ludwig Müller,Wilton Daniel Gregory,1
Gerhard Ludwig Müller,Jose Advincula OP,1
Gerhard Ludwig Müller,Augusto Paolo Lojudice,3
Gerhard Ludwig Müller,Jean-Marc Aveline,3
Gerhard Ludwig Müller,Peter Okpaleke,2
Gerhard Ludwig Müller,Leonardo Ulrich Steiner OFM,1
Gerhard Ludwig Müller,Filipe Neri Ferrão,1
Gerhard Ludwig Müller,Robert McElroy,1
Gerhard Ludwig Müller,Virgílio do Carmo da Silva SDB,2
Gerhard Ludwig Müller,Oscar Cantoni,2
Gerhard Ludwig Müller,Anthony Poola,2
Gerhard Ludwig Müller,Paulo Cezar Costa,2
Gerhard Ludwig Müller,William Goh,2
Gerhard Ludwig Müller,Adalberto Martínez Flores,1
Gerhard Ludwig Müller,Giorgio Marengo IMC,2
Gerhard Ludwig Müller,Pierbattista Pizzaballa OFM,2
Gerhard Ludwig Müller,Stephen Brislin,2
Gerhard Ludwig Müller,Ángel Sixto Rossi SJ,2
Gerhard Ludwig Müller,Luis José Rueda Aparicio,2
Gerhard Ludwig Müller,Grzegorz Ryś,3
Gerhard Ludwig Müller,Stephen Ameyu Martin Mulla,2
Gerhard Ludwig Müller,José Cobo Cano,3
Gerhard Ludwig Müller,Protase Rugambwa,2
Gerhard Ludwig Müller,Sebastian Francis,1
Gerhard Ludwig Müller,Stephen Chow Sau-yan SJ,2
Gerhard Ludwig Müller,François-Xavier Bustillo OFMConv,3
Gerhard Ludwig Müller,Américo Aguiar,3
Gerhard Ludwig Müller,Carlos Castillo Mattasoglio,1
Gerhard Ludwig Müller,Vicente Bokalic Iglic CM,1
Gerhard Ludwig Müller,Luis Cabrera Herrera OFM,2
Gerhard Ludwig Müller,Fernando Chomalí Garib,2
Gerhard Ludwig Müller,Tarcisio Isao Kikuchi SVD,2
Gerhard Ludwig Müller,Pablo Virgilio David,2
Gerhard Ludwig Müller,Ladislav Nemet SVD,3
Gerhard Ludwig Müller,Jaime Spengler OFM,2
Gerhard Ludwig Müller,Ignace Bessi Dogbo,2
Gerhard Ludwig Müller,Jean-Paul Vesco OP,2
Gerhard Ludwig Müller,Dominique Mathieu OFMConv,2
Gerhard Ludwig Müller,Roberto Repole,3
Gerhard Ludwig Müller,Baldassare Reina,3
Gerhard Ludwig Müller,Frank Leo,2
Gerhard Ludwig Müller,Mykola Bychok CSsR,2
Gerhard Ludwig Müller,Domenico Battaglia,3
Gerhard Ludwig Müller,Dominique Mamberti,2
Gerhard Ludwig Müller,Mario Zenari,2
Gerhard Ludwig Müller,Kevin Farrell,1
Gerhard Ludwig Müller,Konrad Krajewski,3
Gerhard Ludwig Müller,José Tolentino de Mendonça,3
Gerhard Ludwig Müller,Michael Czerny SJ,1
Gerhard Ludwig Müller,Mario Grech,3
Gerhard Ludwig Müller,Marcello Semeraro,2
Gerhard Ludwig Müller,Mauro Gambetti OFMConv,3
Gerhard Ludwig Müller,Arthur Roche,2
Gerhard Ludwig Müller,Lazarus You Heung-sik,1
Gerhard Ludwig Müller,Claudio Gugerotti,3
Gerhard Ludwig Müller,Víctor Manuel Fernández,2
Gerhard Ludwig Müller,Emil Paul Tscherrig,2
Gerhard Ludwig Müller,Christophe Pierre,2
Gerhard Ludwig Müller,Ángel Fernández Artime SDB,3
Gerhard Ludwig Müller,Rolandas Makrickas,3
Gerhard Ludwig Müller,Timothy Radcliffe OP,2
Gerhard Ludwig Müller,Fabio Baggio CS,3
Gerhard Ludwig Müller,George Koovakad,2
Vincent Nichols,Leopoldo Brenes,2
Vincent Nichols,Gérald Lacroix ISPX,3
Vincent Nichols,Jean-Pierre Kutwa,2
Vincent Nichols,Orani João Tempesta OCist,2
Vincent Nichols,Mario Aurelio Poli,2
Vincent Nichols,Philippe Ouédraogo,2
Vincent Nichols,Chibly Langlois,3
Vincent Nichols,Manuel Clemente,2
Vincent Nichols,Berhaneyesus Demerew Souraphiel CM,1
Vincent Nichols,John Dew,1
Vincent Nichols,Charles Maung Bo SDB,1
Vincent Nichols,Kriengsak Kovitvanit,1
Vincent Nichols,Francesco Montenegro,2
Vincent Nichols,Daniel Sturla SDB,2
Vincent Nichols,Arlindo Gomes Furtado,1
Vincent Nichols,Soane Patita Paini Mafi,2
Vincent Nichols,Dieudonné Nzapalainga CSSp,2
Vincent Nichols,Carlos Osoro Sierra,2
Vincent Nichols,Sérgio da Rocha,2
Vincent Nichols,Blase J. Cupich,1
Vincent Nichols,Jozef De Kesel,2
Vincent Nichols,Carlos Aguiar Retes,1
Vincent Nichols,John Ribat MSC,2
Vincent Nichols,Joseph W. Tobin CSsR,1
Vincent Nichols,Juan José Omella,2
Vincent Nichols,Anders Arborelius OCD,2
Vincent Nichols,Angelo De Donatis,2
Vincent Nichols,Joseph Coutts,1
Vincent Nichols,António Marto,2
Vincent Nichols,Désiré Tsarahazana,1
Vincent Nichols,Giuseppe Petrocchi,2
Vincent Nichols,Thomas Aquino Manyo Maeda,1
Vincent Nichols,Ignatius Suharyo Hardjoatmodjo,1
Vincent Nichols,Juan García Rodríguez,1
Vincent Nichols,Fridolin Ambongo Besungu OFMCap,2
Vincent Nichols,Jean-Claude Hollerich SJ,3
Vincent Nichols,Álvaro Leonel Ramazzini Imeri,1
Vincent Nichols,Matteo Zuppi,3
Vincent Nichols,Cristóbal López Romero SDB,1
Vincent Nichols,Antoine Kambanda,2
Vincent Nichols,Wilton Daniel Gregory,1
Vincent Nichols,Jose Advincula OP,1
Vincent Nichols,Augusto Paolo Lojudice,3
Vincent Nichols,Jean-Marc Aveline,3
Vincent Nichols,Peter Okpaleke,2
Vincent Nichols,Leonardo Ulrich Steiner OFM,1
Vincent Nichols,Filipe Neri Ferrão,1
Vincent Nichols,Robert McElroy,1
Vincent Nichols,Virgílio do Carmo da Silva SDB,2
Vincent Nichols,Oscar Cantoni,2
Vincent Nichols,Anthony Poola,2
Vincent Nichols,Paulo Cezar Costa,2
Vincent Nichols,William Goh,2
Vincent Nichols,Adalberto Martínez Flores,1
Vincent Nichols,Giorgio Marengo IMC,2
Vincent Nichols,Pierbattista Pizzaballa OFM,2
Vincent Nichols,Stephen Brislin,2
Vincent Nichols,Ángel Sixto Rossi SJ,2
Vincent Nichols,Luis José Rueda Aparicio,2
Vincent Nichols,Grzegorz Ryś,3
Vincent Nichols,Stephen Ameyu Martin Mulla,2
Vincent Nichols,José Cobo Cano,3
Vincent Nichols,Protase Rugambwa,2
Vincent Nichols,Sebastian Francis,1
Vincent Nichols,Stephen Chow Sau-yan SJ,2
Vincent Nichols,François-Xavier Bustillo OFMConv,3
Vincent Nichols,Américo Aguiar,3
Vincent Nichols,Carlos Castillo Mattasoglio,1
Vincent Nichols,Vicente Bokalic Iglic CM,1
Vincent Nichols,Luis Cabrera Herrera OFM,2
Vincent Nichols,Fernando Chomalí Garib,2
Vincent Nichols,Tarcisio Isao Kikuchi SVD,2
Vincent Nichols,Pablo Virgilio David,2
Vincent Nichols,Ladislav Nemet SVD,3
Vincent Nichols,Jaime Spengler OFM,2
Vincent Nichols,Ignace Bessi Dogbo,2
Vincent Nichols,Jean-Paul Vesco OP,2
Vincent Nichols,Dominique Mathieu OFMConv,2
Vincent Nichols,Roberto Repole,3
Vincent Nichols,Baldassare Reina,3
Vincent Nichols,Frank Leo,2
Vincent Nichols,Mykola Bychok CSsR,2
Vincent Nichols,Domenico Battaglia,3
Vincent Nichols,Dominique Mamberti,2
Vincent Nichols,Mario Zenari,2
Vincent Nichols,Kevin Farrell,1
Vincent Nichols,Konrad Krajewski,3
Vincent Nichols,José Tolentino de Mendonça,3
Vincent Nichols,Michael Czerny SJ,1
Vincent Nichols,Mario Grech,3
Vincent Nichols,Marcello Semeraro,2
Vincent Nichols,Mauro Gambetti OFMConv,3
Vincent Nichols,Arthur Roche,3
Vincent Nichols,Lazarus You Heung-sik,1
Vincent Nichols,Claudio Gugerotti,3
Vincent Nichols,Víctor Manuel Fernández,2
Vincent Nichols,Emil Paul Tscherrig,2
Vincent Nichols,Christophe Pierre,2
Vincent Nichols,Ángel Fernández Artime SDB,3
Vincent Nichols,Rolandas Makrickas,3
Vincent Nichols,Timothy Radcliffe OP,3
Vincent Nichols,Fabio Baggio CS,3
Vincent Nichols,George Koovakad,2
Leopoldo Brenes,Gérald Lacroix ISPX,4
Leopoldo Brenes,Jean-Pierre Kutwa,2
Leopoldo Brenes,Orani João Tempesta OCist,2
Leopoldo Brenes,Mario Aurelio Poli,2
Leopoldo Brenes,Philippe Ouédraogo,2
Leopoldo Brenes,Chibly Langlois,4
Leopoldo Brenes,Manuel Clemente,1
Leopoldo Brenes,Berhaneyesus Demerew Souraphiel CM,1
Leopoldo Brenes,John Dew,1
Leopoldo Brenes,Charles Maung Bo SDB,1
Leopoldo Brenes,Kriengsak Kovitvanit,1
Leopoldo Brenes,Francesco Montenegro,1
Leopoldo Brenes,Daniel Sturla SDB,2
Leopoldo Brenes,Arlindo Gomes Furtado,1
Leopoldo Brenes,Soane Patita Paini Mafi,2
Leopoldo Brenes,Dieudonné Nzapalainga CSSp,2
Leopoldo Brenes,Carlos Osoro Sierra,1
Leopoldo Brenes,Sérgio da Rocha,2
Leopoldo Brenes,Blase J. Cupich,2
Leopoldo Brenes,Jozef De Kesel,1
Leopoldo Brenes,Carlos Aguiar Retes,2
Leopoldo Brenes,John Ribat MSC,2
Leopoldo Brenes,Joseph W. Tobin CSsR,2
Leopoldo Brenes,Juan José Omella,1
Leopoldo Brenes,Anders Arborelius OCD,1
Leopoldo Brenes,Angelo De Donatis,1
Leopoldo Brenes,Joseph Coutts,1
Leopoldo Brenes,António Marto,1
Leopoldo Brenes,Désiré Tsarahazana,1
Leopoldo Brenes,Giuseppe Petrocchi,1
Leopoldo Brenes,Thomas Aquino Manyo Maeda,1
Leopoldo Brenes,Ignatius Suharyo Hardjoatmodjo,1
Leopoldo Brenes,Juan García Rodríguez,2
Leopoldo Brenes,Fridolin Ambongo Besungu OFMCap,2
Leopoldo Brenes,Jean-Claude Hollerich SJ,2
Leopoldo Brenes,Álvaro Leonel Ramazzini Imeri,2
Leopoldo Brenes,Matteo Zuppi,2
Leopoldo Brenes,Cristóbal López Romero SDB,1
Leopoldo Brenes,Antoine Kambanda,2
Leopoldo Brenes,Wilton Daniel Gregory,2
Leopoldo Brenes,Jose Advincula OP,1
Leopoldo Brenes,Augusto Paolo Lojudice,2
Leopoldo Brenes,Jean-Marc Aveline,2
Leopoldo Brenes,Peter Okpaleke,2
Leopoldo Brenes,Leonardo Ulrich Steiner OFM,1
Leopoldo Brenes,Filipe Neri Ferrão,1
Leopoldo Brenes,Robert McElroy,2
Leopoldo Brenes,Virgílio do Carmo da Silva SDB,2
Leopoldo Brenes,Oscar Cantoni,1
Leopoldo Brenes,Anthony Poola,2
Leopoldo Brenes,Paulo Cezar Costa,2
Leopoldo Brenes,William Goh,2
Leopoldo Brenes,Adalberto Martínez Flores,1
Leopoldo Brenes,Giorgio Marengo IMC,2
Leopoldo Brenes,Pierbattista Pizzaballa OFM,2
Leopoldo Brenes,Stephen Brislin,2
Leopoldo Brenes,Ángel Sixto Rossi SJ,2
Leopoldo Brenes,Luis José Rueda Aparicio,2
Leopoldo Brenes,Grzegorz Ryś,2
Leopoldo Brenes,Stephen Ameyu Martin Mulla,2
Leopoldo Brenes,José Cobo Cano,2
Leopoldo Brenes,Protase Rugambwa,2
Leopoldo Brenes,Sebastian Francis,1
Leopoldo Brenes,Stephen Chow Sau-yan SJ,2
Leopoldo Brenes,François-Xavier Bustillo OFMConv,2
Leopoldo Brenes,Américo Aguiar,2
Leopoldo Brenes,Carlos Castillo Mattasoglio,1
Leopoldo Brenes,Vicente Bokalic Iglic CM,1
Leopoldo Brenes,Luis Cabrera Herrera OFM,2
Leopoldo Brenes,Fernando Chomalí Garib,2
Leopoldo Brenes,Tarcisio Isao Kikuchi SVD,2
Leopoldo Brenes,Pablo Virgilio David,2
Leopoldo Brenes,Ladislav Nemet SVD,2
Leopoldo Brenes,Jaime Spengler OFM,2
Leopoldo Brenes,Ignace Bessi Dogbo,2
Leopoldo Brenes,Jean-Paul Vesco OP,2
Leopoldo Brenes,Dominique Mathieu OFMConv,2
Leopoldo Brenes,Roberto Repole,2
Leopoldo Brenes,Baldassare Reina,2
Leopoldo Brenes,Frank Leo,3
Leopoldo Brenes,Mykola Bychok CSsR,2
Leopoldo Brenes,Domenico Battaglia,2
Leopoldo Brenes,Dominique Mamberti,1
Leopoldo Brenes,Mario Zenari,1
Leopoldo Brenes,Kevin Farrell,2
Leopoldo Brenes,Konrad Krajewski,2
Leopoldo Brenes,José Tolentino de Mendonça,2
Leopoldo Brenes,Michael Czerny SJ,2
Leopoldo Brenes,Mario Grech,2
Leopoldo Brenes,Marcello Semeraro,1
Leopoldo Brenes,Mauro Gambetti OFMConv,2
Leopoldo Brenes,Arthur Roche,1
Leopoldo Brenes,Lazarus You Heung-sik,1
Leopoldo Brenes,Claudio Gugerotti,2
Leopoldo Brenes,Víctor Manuel Fernández,2
Leopoldo Brenes,Emil Paul Tscherrig,1
Leopoldo Brenes,Christophe Pierre,1
Leopoldo Brenes,Ángel Fernández Artime SDB,2
Leopoldo Brenes,Rolandas Makrickas,2
Leopoldo Brenes,Timothy Radcliffe OP,1
Leopoldo Brenes,Fabio Baggio CS,2
Leopoldo Brenes,George Koovakad,2
Gérald Lacroix ISPX,Jean-Pierre Kutwa,3
Gérald Lacroix ISPX,Orani João Tempesta OCist,3
Gérald Lacroix ISPX,Mario Aurelio Poli,3
Gérald Lacroix ISPX,Philippe Ouédraogo,3
Gérald Lacroix ISPX,Chibly Langlois,5
Gérald Lacroix ISPX,Manuel Clemente,2
Gérald Lacroix ISPX,Berhaneyesus Demerew Souraphiel CM,2
Gérald Lacroix ISPX,John Dew,2
Gérald Lacroix ISPX,Charles Maung Bo SDB,2
Gérald Lacroix ISPX,Kriengsak Kovitvanit,2
Gérald Lacroix ISPX,Francesco Montenegro,2
Gérald Lacroix ISPX,Daniel Sturla SDB,3
Gérald Lacroix ISPX,Arlindo Gomes Furtado,2
Gérald Lacroix ISPX,Soane Patita Paini Mafi,3
Gérald Lacroix ISPX,Dieudonné Nzapalainga CSSp,3
Gérald Lacroix ISPX,Carlos Osoro Sierra,2
Gérald Lacroix ISPX,Sérgio da Rocha,3
Gérald Lacroix ISPX,Blase J. Cupich,3
Gérald Lacroix ISPX,Jozef De Kesel,2
Gérald Lacroix ISPX,Carlos Aguiar Retes,3
Gérald Lacroix ISPX,John Ribat MSC,3
Gérald Lacroix ISPX,Joseph W. Tobin CSsR,3
Gérald Lacroix ISPX,Juan José Omella,2
Gérald Lacroix ISPX,Anders Arborelius OCD,2
Gérald Lacroix ISPX,Angelo De Donatis,2
Gérald Lacroix ISPX,Joseph Coutts,2
Gérald Lacroix ISPX,António Marto,2
Gérald Lacroix ISPX,Désiré Tsarahazana,2
Gérald Lacroix ISPX,Giuseppe Petrocchi,2
Gérald Lacroix ISPX,Thomas Aquino Manyo Maeda,2
Gérald Lacroix ISPX,Ignatius Suharyo Hardjoatmodjo,2
Gérald Lacroix ISPX,Juan García Rodríguez,3
Gérald Lacroix ISPX,Fridolin Ambongo Besungu OFMCap,3
Gérald Lacroix ISPX,Jean-Claude Hollerich SJ,3
Gérald Lacroix ISPX,Álvaro Leonel Ramazzini Imeri,3
Gérald Lacroix ISPX,Matteo Zuppi,3
Gérald Lacroix ISPX,Cristóbal López Romero SDB,2
Gérald Lacroix ISPX,Antoine Kambanda,3
Gérald Lacroix ISPX,Wilton Daniel Gregory,3
Gérald Lacroix ISPX,Jose Advincula OP,2
Gérald Lacroix ISPX,Augusto Paolo Lojudice,3
Gérald Lacroix ISPX,Jean-Marc Aveline,3
Gérald Lacroix ISPX,Peter Okpaleke,3
Gérald Lacroix ISPX,Leonardo Ulrich Steiner OFM,2
Gérald Lacroix ISPX,Filipe Neri Ferrão,2
Gérald Lacroix ISPX,Robert McElroy,3
Gérald Lacroix ISPX,Virgílio do Carmo da Silva SDB,3
Gérald Lacroix ISPX,Oscar Cantoni,2
Gérald Lacroix ISPX,Anthony Poola,3
Gérald Lacroix ISPX,Paulo Cezar Costa,3
Gérald Lacroix ISPX,William Goh,3
Gérald Lacroix ISPX,Adalberto Martínez Flores,2
Gérald Lacroix ISPX,Giorgio Marengo IMC,3
Gérald Lacroix ISPX,Pierbattista Pizzaballa OFM,3
Gérald Lacroix ISPX,Stephen Brislin,3
Gérald Lacroix ISPX,Ángel Sixto Rossi SJ,3
Gérald Lacroix ISPX,Luis José Rueda Aparicio,3
Gérald Lacroix ISPX,Grzegorz Ryś,3
Gérald Lacroix ISPX,Stephen Ameyu Martin Mulla,3
Gérald Lacroix ISPX,José Cobo Cano,3
Gérald Lacroix ISPX,Protase Rugambwa,3
Gérald Lacroix ISPX,Sebastian Francis,2
Gérald Lacroix ISPX,Stephen Chow Sau-yan SJ,3
Gérald Lacroix ISPX,François-Xavier Bustillo OFMConv,3
Gérald Lacroix ISPX,Américo Aguiar,3
Gérald Lacroix ISPX,Carlos Castillo Mattasoglio,2
Gérald Lacroix ISPX,Vicente Bokalic Iglic CM,2
Gérald Lacroix ISPX,Luis Cabrera Herrera OFM,3
Gérald Lacroix ISPX,Fernando Chomalí Garib,3
Gérald Lacroix ISPX,Tarcisio Isao Kikuchi SVD,3
Gérald Lacroix ISPX,Pablo Virgilio David,3
Gérald Lacroix ISPX,Ladislav Nemet SVD,3
Gérald Lacroix ISPX,Jaime Spengler OFM,3
Gérald Lacroix ISPX,Ignace Bessi Dogbo,3
Gérald Lacroix ISPX,Jean-Paul Vesco OP,3
Gérald Lacroix ISPX,Dominique Mathieu OFMConv,3
Gérald Lacroix ISPX,Roberto Repole,3
Gérald Lacroix ISPX,Baldassare Reina,3
Gérald Lacroix ISPX,Frank Leo,5
Gérald Lacroix ISPX,Mykola Bychok CSsR,3
Gérald Lacroix ISPX,Domenico Battaglia,3
Gérald Lacroix ISPX,Dominique Mamberti,2
Gérald Lacroix ISPX,Mario Zenari,2
Gérald Lacroix ISPX,Kevin Farrell,3
Gérald Lacroix ISPX,Konrad Krajewski,3
Gérald Lacroix ISPX,José Tolentino de Mendonça,3
Gérald Lacroix ISPX,Michael Czerny SJ,4
Gérald Lacroix ISPX,Mario Grech,3
Gérald Lacroix ISPX,Marcello Semeraro,2
Gérald Lacroix ISPX,Mauro Gambetti OFMConv,3
Gérald Lacroix ISPX,Arthur Roche,2
Gérald Lacroix ISPX,Lazarus You Heung-sik,2
Gérald Lacroix ISPX,Claudio Gugerotti,3
Gérald Lacroix ISPX,Víctor Manuel Fernández,3
Gérald Lacroix ISPX,Emil Paul Tscherrig,2
Gérald Lacroix ISPX,Christophe Pierre,2
Gérald Lacroix ISPX,Ángel Fernández Artime SDB,3
Gérald Lacroix ISPX,Rolandas Makrickas,3
Gérald Lacroix ISPX,Timothy Radcliffe OP,2
Gérald Lacroix ISPX,Fabio Baggio CS,3
Gérald Lacroix ISPX,George Koovakad,3
Jean-Pierre Kutwa,Orani João Tempesta OCist,2
Jean-Pierre Kutwa,Mario Aurelio Poli,2
Jean-Pierre Kutwa,Philippe Ouédraogo,2
Jean-Pierre Kutwa,Chibly Langlois,3
Jean-Pierre Kutwa,Manuel Clemente,1
Jean-Pierre Kutwa,Berhaneyesus Demerew Souraphiel CM,1
Jean-Pierre Kutwa,John Dew,1
Jean-Pierre Kutwa,Charles Maung Bo SDB,1
Jean-Pierre Kutwa,Kriengsak Kovitvanit,1
Jean-Pierre Kutwa,Francesco Montenegro,1
Jean-Pierre Kutwa,Daniel Sturla SDB,2
Jean-Pierre Kutwa,Arlindo Gomes Furtado,2
Jean-Pierre Kutwa,Soane Patita Paini Mafi,2
Jean-Pierre Kutwa,Dieudonné Nzapalainga CSSp,2
Jean-Pierre Kutwa,Carlos Osoro Sierra,1
Jean-Pierre Kutwa,Sérgio da Rocha,2
Jean-Pierre Kutwa,Blase J. Cupich,1
Jean-Pierre Kutwa,Jozef De Kesel,1
Jean-Pierre Kutwa,Carlos Aguiar Retes,1
Jean-Pierre Kutwa,John Ribat MSC,2
Jean-Pierre Kutwa,Joseph W. Tobin CSsR,1
Jean-Pierre Kutwa,Juan José Omella,1
Jean-Pierre Kutwa,Anders Arborelius OCD,1
Jean-Pierre Kutwa,Angelo De Donatis,1
Jean-Pierre Kutwa,Joseph Coutts,1
Jean-Pierre Kutwa,António Marto,1
Jean-Pierre Kutwa,Désiré Tsarahazana,1
Jean-Pierre Kutwa,Giuseppe Petrocchi,1
Jean-Pierre Kutwa,Thomas Aquino Manyo Maeda,1
Jean-Pierre Kutwa,Ignatius Suharyo Hardjoatmodjo,1
Jean-Pierre Kutwa,Juan García Rodríguez,1
Jean-Pierre Kutwa,Fridolin Ambongo Besungu OFMCap,3
Jean-Pierre Kutwa,Jean-Claude Hollerich SJ,2
Jean-Pierre Kutwa,Álvaro Leonel Ramazzini Imeri,1
Jean-Pierre Kutwa,Matteo Zuppi,2
Jean-Pierre Kutwa,Cristóbal López Romero SDB,1
Jean-Pierre Kutwa,Antoine Kambanda,2
Jean-Pierre Kutwa,Wilton Daniel Gregory,1
Jean-Pierre Kutwa,Jose Advincula OP,1
Jean-Pierre Kutwa,Augusto Paolo Lojudice,2
Jean-Pierre Kutwa,Jean-Marc Aveline,2
Jean-Pierre Kutwa,Peter Okpaleke,2
Jean-Pierre Kutwa,Leonardo Ulrich Steiner OFM,1
Jean-Pierre Kutwa,Filipe Neri Ferrão,1
Jean-Pierre Kutwa,Robert McElroy,1
Jean-Pierre Kutwa,Virgílio do Carmo da Silva SDB,3
Jean-Pierre Kutwa,Oscar Cantoni,1
Jean-Pierre Kutwa,Anthony Poola,2
Jean-Pierre Kutwa,Paulo Cezar Costa,2
Jean-Pierre Kutwa,William Goh,2
Jean-Pierre Kutwa,Adalberto Martínez Flores,1
Jean-Pierre Kutwa,Giorgio Marengo IMC,2
Jean-Pierre Kutwa,Pierbattista Pizzaballa OFM,2
Jean-Pierre Kutwa,Stephen Brislin,2
Jean-Pierre Kutwa,Ángel Sixto Rossi SJ,2
Jean-Pierre Kutwa,Luis José Rueda Aparicio,2
Jean-Pierre Kutwa,Grzegorz Ryś,2
Jean-Pierre Kutwa,Stephen Ameyu Martin Mulla,2
Jean-Pierre Kutwa,José Cobo Cano,2
Jean-Pierre Kutwa,Protase Rugambwa,2
Jean-Pierre Kutwa,Sebastian Francis,1
Jean-Pierre Kutwa,Stephen Chow Sau-yan SJ,2
Jean-Pierre Kutwa,François-Xavier Bustillo OFMConv,2
Jean-Pierre Kutwa,Américo Aguiar,2
Jean-Pierre Kutwa,Carlos Castillo Mattasoglio,1
Jean-Pierre Kutwa,Vicente Bokalic Iglic CM,1
Jean-Pierre Kutwa,Luis Cabrera Herrera OFM,2
Jean-Pierre Kutwa,Fernando Chomalí Garib,2
Jean-Pierre Kutwa,Tarcisio Isao Kikuchi SVD,2
Jean-Pierre Kutwa,Pablo Virgilio David,2
Jean-Pierre Kutwa,Ladislav Nemet SVD,2
Jean-Pierre Kutwa,Jaime Spengler OFM,2
Jean-Pierre Kutwa,Ignace Bessi Dogbo,4
Jean-Pierre Kutwa,Jean-Paul Vesco OP,2
